"","year","doy","hour","precip","solar","rh","windspeed","temp","doy_time","time"
"9146",2019,17,1,0,0,0.86,2.9,0.4,409,17.0416666666667
"9147",2019,17,2,0.5,0,0.894,3.3,-0.1,410,17.0833333333333
"9148",2019,17,3,0.6,0,0.915,3.5,-0.3,411,17.125
"9149",2019,17,4,0.3,0,0.921,3.5,-0.3,412,17.1666666666667
"9150",2019,17,5,1.2,0,0.928,3.5,-0.2,413,17.2083333333333
"9151",2019,17,6,1.6,0,0.936,3.5,-0.1,414,17.25
"9152",2019,17,7,0.8,0,0.946,3.4,0,415,17.2916666666667
"9153",2019,17,8,0.7,0,0.956,3.3,0.1,416,17.3333333333333
"9154",2019,17,9,1,0,0.961,3.2,0.3,417,17.375
"9155",2019,17,10,0.5,0,0.962,3.2,0.5,418,17.4166666666667
"9156",2019,17,11,0.7,0,0.962,3.1,0.7,419,17.4583333333333
"9157",2019,17,12,1,0,0.967,2.9,0.8,420,17.5
"9158",2019,17,13,0.5,0,0.978,2.7,0.7,421,17.5416666666667
"9159",2019,17,14,0,0,0.988,2.4,0.7,422,17.5833333333333
"9160",2019,17,15,0,0,0.989,1.9,0.8,423,17.625
"9161",2019,17,16,0,0,0.982,1.1,1,424,17.6666666666667
"9162",2019,17,17,0,0,0.975,0.2,1.3,425,17.7083333333333
"9163",2019,17,18,0,0,0.968,0.8,1.4,426,17.75
"9164",2019,17,19,0,0,0.96,2.1,1.6,427,17.7916666666667
"9165",2019,17,20,0,0,0.952,3.3,1.7,428,17.8333333333333
"9166",2019,17,21,0,0,0.942,4,1.6,429,17.875
"9167",2019,17,22,0,41.4,0.929,4.2,1.4,430,17.9166666666667
"9168",2019,17,23,0,0,0.917,4.4,1.2,431,17.9583333333333
"9169",2019,18,0,0,0,0.912,4.6,1,432,18
"9170",2019,18,1,0,0,0.915,4.6,0.7,433,18.0416666666667
"9171",2019,18,2,0,0,0.918,4.6,0.4,434,18.0833333333333
"9172",2019,18,3,0,0,0.92,4.4,0.2,435,18.125
"9173",2019,18,4,0,0,0.921,4,0,436,18.1666666666667
"9174",2019,18,5,0,0,0.922,3.6,-0.3,437,18.2083333333333
"9175",2019,18,6,0,0,0.925,3.3,-0.5,438,18.25
"9176",2019,18,7,0,0,0.928,3.1,-0.8,439,18.2916666666667
"9177",2019,18,8,0,0,0.932,2.9,-1,440,18.3333333333333
"9178",2019,18,9,0,0,0.922,2.6,-1,441,18.375
"9179",2019,18,10,0,0,0.898,2.2,-0.9,442,18.4166666666667
"9180",2019,18,11,0,0,0.875,1.8,-0.7,443,18.4583333333333
"9181",2019,18,12,0,0,0.86,1.4,-0.5,444,18.5
"9182",2019,18,13,0,0,0.854,0.9,-0.5,445,18.5416666666667
"9183",2019,18,14,0,0,0.849,0.7,-0.4,446,18.5833333333333
"9184",2019,18,15,0,0,0.837,0.7,-0.3,447,18.625
"9185",2019,18,16,0,0,0.82,1,0,448,18.6666666666667
"9186",2019,18,17,0,0,0.803,1.5,0.2,449,18.7083333333333
"9187",2019,18,18,0,0,0.798,2.2,0.4,450,18.75
"9188",2019,18,19,0,0,0.804,3.1,0.5,451,18.7916666666667
"9189",2019,18,20,0,0,0.81,3.9,0.7,452,18.8333333333333
"9190",2019,18,21,0,0,0.821,4.4,0.7,453,18.875
"9191",2019,18,22,0,0,0.838,4.6,0.6,454,18.9166666666667
"9192",2019,18,23,0,0,0.855,4.8,0.6,455,18.9583333333333
"9193",2019,19,0,0,0,0.87,5.2,0.5,456,19
"9194",2019,19,1,0,0,0.883,5.6,0.6,457,19.0416666666667
"9195",2019,19,2,1.5,0,0.896,6.1,0.6,458,19.0833333333333
"9196",2019,19,3,2,0,0.905,6.2,0.6,459,19.125
"9197",2019,19,4,1,0,0.911,5.9,0.6,460,19.1666666666667
"9198",2019,19,5,1.7,0,0.917,5.7,0.6,461,19.2083333333333
"9199",2019,19,6,2.3,0,0.926,5.7,0.5,462,19.25
"9200",2019,19,7,1.1,0,0.937,6,0.4,463,19.2916666666667
"9201",2019,19,8,0.8,0,0.948,6.5,0.2,464,19.3333333333333
"9202",2019,19,9,1.1,0,0.951,6.9,0,465,19.375
"9203",2019,19,10,0.6,0,0.946,7.2,-0.2,466,19.4166666666667
"9204",2019,19,11,0.8,0,0.941,7.5,-0.3,467,19.4583333333333
"9205",2019,19,12,1,0,0.939,8.1,-0.5,468,19.5
"9206",2019,19,13,0.5,0,0.94,8.9,-0.6,469,19.5416666666667
"9207",2019,19,14,0.3,0,0.941,9.8,-0.7,470,19.5833333333333
"9208",2019,19,15,0.4,0,0.936,10.5,-1,471,19.625
"9209",2019,19,16,0.2,0,0.926,10.9,-1.5,472,19.6666666666667
"9210",2019,19,17,0.2,0,0.916,11.2,-1.9,473,19.7083333333333
"9211",2019,19,18,0.3,0,0.904,11.6,-2.3,474,19.75
"9212",2019,19,19,0.2,0,0.891,12,-2.5,475,19.7916666666667
"9213",2019,19,20,0,0,0.877,12.4,-2.7,476,19.8333333333333
"9214",2019,19,21,0,0,0.867,12.6,-3.1,477,19.875
"9215",2019,19,22,0,0,0.861,12.6,-3.6,478,19.9166666666667
"9216",2019,19,23,0,0,0.854,12.7,-4,479,19.9583333333333
"9217",2019,20,0,0,0,0.844,12.6,-4.7,480,20
"9218",2019,20,1,0,0,0.83,12.3,-5.4,481,20.0416666666667
"9219",2019,20,2,0,0,0.817,12,-6.2,482,20.0833333333333
"9220",2019,20,3,0,0,0.808,11.6,-6.8,483,20.125
"9221",2019,20,4,0,0,0.804,11,-7.4,484,20.1666666666667
"9222",2019,20,5,0,0,0.799,10.5,-7.9,485,20.2083333333333
"9223",2019,20,6,0,0,0.794,10,-8.4,486,20.25
"9224",2019,20,7,0,0,0.787,9.6,-9,487,20.2916666666667
"9225",2019,20,8,0,0,0.779,9.2,-9.5,488,20.3333333333333
"9226",2019,20,9,0,0,0.771,8.8,-10.1,489,20.375
"9227",2019,20,10,0,0,0.761,8.1,-10.9,490,20.4166666666667
"9228",2019,20,11,0,0,0.751,7.5,-11.7,491,20.4583333333333
"9229",2019,20,12,0,0,0.744,7,-12,492,20.5
"9230",2019,20,13,0,165.6,0.738,6.5,-11.8,493,20.5416666666667
"9231",2019,20,14,0,0,0.732,6,-11.5,494,20.5833333333333
"9232",2019,20,15,0,0,0.723,5.8,-11.1,495,20.625
"9233",2019,20,16,0,0,0.709,6,-10.5,496,20.6666666666667
"9234",2019,20,17,0.1,0,0.695,6.1,-9.9,497,20.7083333333333
"9235",2019,20,18,0.1,0,0.683,6.1,-9.6,498,20.75
"9236",2019,20,19,0,0,0.672,6,-9.6,499,20.7916666666667
"9237",2019,20,20,0,0,0.661,6,-9.6,500,20.8333333333333
"9238",2019,20,21,0,161,0.664,5.8,-10.1,501,20.875
"9239",2019,20,22,0,699.2,0.681,5.4,-11.2,502,20.9166666666667
"9240",2019,20,23,0,0,0.699,5,-12.2,503,20.9583333333333
"9241",2019,21,0,0,0,0.708,4.7,-13.1,504,21
"9242",2019,21,1,0,0,0.708,4.7,-13.7,505,21.0416666666667
"9243",2019,21,2,0,0,0.708,4.7,-14.3,506,21.0833333333333
"9244",2019,21,3,0,0,0.713,4.5,-15.1,507,21.125
"9245",2019,21,4,0,0,0.723,4.2,-16.1,508,21.1666666666667
"9246",2019,21,5,0,0,0.734,3.9,-17.1,509,21.2083333333333
"9247",2019,21,6,0,0,0.748,3.7,-17.9,510,21.25
"9248",2019,21,7,0,0,0.765,3.4,-18.5,511,21.2916666666667
"9249",2019,21,8,0,0,0.784,3.2,-19,512,21.3333333333333
"9250",2019,21,9,0,0,0.806,3.1,-19.2,513,21.375
"9251",2019,21,10,0,0,0.834,3,-19,514,21.4166666666667
"9252",2019,21,11,0,0,0.861,3,-18.8,515,21.4583333333333
"9253",2019,21,12,0,0,0.858,3.2,-17.6,516,21.5
"9254",2019,21,13,0,41.4,0.825,3.7,-15.6,517,21.5416666666667
"9255",2019,21,14,0,303.6,0.794,4.3,-13.5,518,21.5833333333333
"9256",2019,21,15,0,0,0.758,5,-11.7,519,21.625
"9257",2019,21,16,0,0,0.716,5.8,-10.3,520,21.6666666666667
"9258",2019,21,17,0,0,0.677,6.6,-8.8,521,21.7083333333333
"9259",2019,21,18,0,0,0.646,7.1,-7.8,522,21.75
"9260",2019,21,19,0,0,0.621,7.2,-7.4,523,21.7916666666667
"9261",2019,21,20,0,0,0.598,7.3,-7,524,21.8333333333333
"9262",2019,21,21,0,133.4,0.581,7.4,-7.1,525,21.875
"9263",2019,21,22,0,0,0.571,7.7,-7.6,526,21.9166666666667
"9264",2019,21,23,0,0,0.561,7.9,-8.2,527,21.9583333333333
"9265",2019,22,0,0,0,0.561,8.2,-8.6,528,22
"9266",2019,22,1,0,0,0.57,8.4,-8.7,529,22.0416666666667
"9267",2019,22,2,0,0,0.58,8.7,-8.7,530,22.0833333333333
"9268",2019,22,3,0,0,0.587,8.8,-8.7,531,22.125
"9269",2019,22,4,0,0,0.593,8.7,-8.4,532,22.1666666666667
"9270",2019,22,5,0,0,0.598,8.6,-8.1,533,22.2083333333333
"9271",2019,22,6,0,0,0.6,8.6,-7.9,534,22.25
"9272",2019,22,7,0,0,0.6,8.6,-7.6,535,22.2916666666667
"9273",2019,22,8,0,0,0.599,8.6,-7.4,536,22.3333333333333
"9274",2019,22,9,0,0,0.601,8.6,-7.1,537,22.375
"9275",2019,22,10,0,0,0.607,8.8,-6.6,538,22.4166666666667
"9276",2019,22,11,0,0,0.613,9,-6.2,539,22.4583333333333
"9277",2019,22,12,0,0,0.619,9.2,-5.4,540,22.5
"9278",2019,22,13,0,0,0.623,9.4,-4.2,541,22.5416666666667
"9279",2019,22,14,0,0,0.628,9.6,-2.9,542,22.5833333333333
"9280",2019,22,15,0,0,0.637,9.8,-1.6,543,22.625
"9281",2019,22,16,0,0,0.65,9.9,0,544,22.6666666666667
"9282",2019,22,17,0,0,0.663,10.1,1.5,545,22.7083333333333
"9283",2019,22,18,0,0,0.68,10.2,2.5,546,22.75
"9284",2019,22,19,0,0,0.702,10.1,3,547,22.7916666666667
"9285",2019,22,20,2.4,0,0.725,10,3.5,548,22.8333333333333
"9286",2019,22,21,3.2,0,0.752,9.9,3.6,549,22.875
"9287",2019,22,22,1.6,0,0.785,9.6,3.3,550,22.9166666666667
"9288",2019,22,23,3.5,0,0.82,9.3,3.1,551,22.9583333333333
"9289",2019,23,0,4.7,0,0.856,9.1,3.1,552,23
"9290",2019,23,1,2.3,0,0.895,8.9,3.5,553,23.0416666666667
"9291",2019,23,2,1.8,0,0.935,8.7,3.9,554,23.0833333333333
"9292",2019,23,3,2.4,0,0.957,8.6,4.3,555,23.125
"9293",2019,23,4,1.2,0,0.962,8.7,4.6,556,23.1666666666667
"9294",2019,23,5,2,0,0.966,8.8,4.9,557,23.2083333333333
"9295",2019,23,6,2.7,0,0.968,8.7,5.4,558,23.25
"9296",2019,23,7,1.3,0,0.969,8.6,5.9,559,23.2916666666667
"9297",2019,23,8,1,0,0.969,8.5,6.4,560,23.3333333333333
"9298",2019,23,9,1.4,0,0.97,8.1,6.5,561,23.375
"9299",2019,23,10,0.7,0,0.97,7.4,6.1,562,23.4166666666667
"9300",2019,23,11,0.8,0,0.971,6.7,5.7,563,23.4583333333333
"9301",2019,23,12,1.1,0,0.972,6.3,5.2,564,23.5
"9302",2019,23,13,0.5,0,0.974,6.5,4.7,565,23.5416666666667
"9303",2019,23,14,0,0,0.976,7,4.3,566,23.5833333333333
"9304",2019,23,15,0,0,0.97,7.2,3.2,567,23.625
"9305",2019,23,16,0,0,0.956,6.9,1.5,568,23.6666666666667
"9306",2019,23,17,0,0,0.943,6.8,-0.1,569,23.7083333333333
"9307",2019,23,18,0,0,0.925,6.9,-1.2,570,23.75
"9308",2019,23,19,0,0,0.905,6.8,-1.9,571,23.7916666666667
"9309",2019,23,20,0,0,0.884,6.8,-2.5,572,23.8333333333333
"9310",2019,23,21,0,32.2,0.865,6.7,-3.1,573,23.875
"9311",2019,23,22,0,115,0.847,6.6,-3.9,574,23.9166666666667
"9312",2019,23,23,0,0,0.83,6.4,-4.6,575,23.9583333333333
"9313",2019,24,0,0,0,0.819,6.2,-5.4,576,24
"9314",2019,24,1,0,0,0.816,5.9,-6.3,577,24.0416666666667
"9315",2019,24,2,0,0,0.812,5.7,-7.1,578,24.0833333333333
"9316",2019,24,3,0,0,0.813,5.5,-7.9,579,24.125
"9317",2019,24,4,0,0,0.818,5.2,-8.5,580,24.1666666666667
"9318",2019,24,5,0,0,0.823,5,-9.2,581,24.2083333333333
"9319",2019,24,6,0,0,0.828,4.8,-9.8,582,24.25
"9320",2019,24,7,0,0,0.834,4.6,-10.3,583,24.2916666666667
"9321",2019,24,8,0,0,0.84,4.4,-10.9,584,24.3333333333333
"9322",2019,24,9,0,0,0.851,4.1,-11,585,24.375
"9323",2019,24,10,0,0,0.867,3.6,-10.8,586,24.4166666666667
"9324",2019,24,11,0,0,0.883,3.2,-10.6,587,24.4583333333333
"9325",2019,24,12,0,0,0.874,3.2,-9.9,588,24.5
"9326",2019,24,13,0,892.4,0.841,3.6,-8.9,589,24.5416666666667
"9327",2019,24,14,0,2769.2,0.81,4,-8,590,24.5833333333333
"9328",2019,24,15,0,2525.4,0.783,4.8,-6.6,591,24.625
"9329",2019,24,16,0,1324.8,0.76,6.2,-5,592,24.6666666666667
"9330",2019,24,17,0,0,0.739,7.8,-3.4,593,24.7083333333333
"9331",2019,24,18,0,0,0.73,8.6,-2.5,594,24.75
"9332",2019,24,19,0,0,0.732,8.6,-2.5,595,24.7916666666667
"9333",2019,24,20,0,0,0.735,8.7,-2.5,596,24.8333333333333
"9334",2019,24,21,0,13.8,0.744,8.8,-3.3,597,24.875
"9335",2019,24,22,0,239.2,0.761,8.9,-4.9,598,24.9166666666667
"9336",2019,24,23,0,0,0.778,8.9,-6.5,599,24.9583333333333
"9337",2019,25,0,0,0,0.771,8.9,-7.9,600,25
"9338",2019,25,1,0,0,0.739,8.9,-9.2,601,25.0416666666667
"9339",2019,25,2,0,0,0.708,8.9,-10.4,602,25.0833333333333
"9340",2019,25,3,0,0,0.686,8.7,-11.6,603,25.125
"9341",2019,25,4,0,0,0.672,8.4,-12.8,604,25.1666666666667
"9342",2019,25,5,0,0,0.658,8.1,-13.9,605,25.2083333333333
"9343",2019,25,6,0,0,0.65,7.7,-14.8,606,25.25
"9344",2019,25,7,0,0,0.647,7.3,-15.5,607,25.2916666666667
"9345",2019,25,8,0,0,0.644,6.9,-16.3,608,25.3333333333333
"9346",2019,25,9,0,0,0.655,6.4,-16.8,609,25.375
"9347",2019,25,10,0,0,0.68,5.7,-17.2,610,25.4166666666667
"9348",2019,25,11,0,0,0.706,5,-17.5,611,25.4583333333333
"9349",2019,25,12,0,0,0.688,4.5,-17.5,612,25.5
"9350",2019,25,13,0,1384.6,0.63,4.4,-17,613,25.5416666666667
"9351",2019,25,14,0,3675.4,0.577,4.2,-16.4,614,25.5833333333333
"9352",2019,25,15,0,4291.8,0.531,4.1,-15.3,615,25.625
"9353",2019,25,16,0,4531,0.493,4.2,-13.6,616,25.6666666666667
"9354",2019,25,17,0,4572.4,0.458,4.4,-11.8,617,25.7083333333333
"9355",2019,25,18,0,4259.6,0.435,4.8,-10.4,618,25.75
"9356",2019,25,19,0,1941.2,0.422,5.2,-9.1,619,25.7916666666667
"9357",2019,25,20,0.1,2934.8,0.41,5.7,-7.9,620,25.8333333333333
"9358",2019,25,21,0.2,2111.4,0.431,5.5,-7.2,621,25.875
"9359",2019,25,22,0.1,570.4,0.487,4.7,-7.1,622,25.9166666666667
"9360",2019,25,23,0,0,0.55,3.9,-7,623,25.9583333333333
"9361",2019,26,0,0,0,0.598,3.3,-6.9,624,26
"9362",2019,26,1,0,0,0.628,2.8,-6.8,625,26.0416666666667
"9363",2019,26,2,0,0,0.659,2.3,-6.7,626,26.0833333333333
"9364",2019,26,3,0,0,0.692,1.8,-6.8,627,26.125
"9365",2019,26,4,0,0,0.728,2.1,-7.1,628,26.1666666666667
"9366",2019,26,5,0,0,0.766,3.1,-7.4,629,26.2083333333333
"9367",2019,26,6,0,0,0.78,3.7,-8.1,630,26.25
"9368",2019,26,7,0,0,0.769,3.9,-9.3,631,26.2916666666667
"9369",2019,26,8,0,0,0.758,4.1,-10.4,632,26.3333333333333
"9370",2019,26,9,0,0,0.759,3.9,-11.9,633,26.375
"9371",2019,26,10,0,0,0.772,3.4,-13.7,634,26.4166666666667
"9372",2019,26,11,0,0,0.786,2.9,-15.5,635,26.4583333333333
"9373",2019,26,12,0,0,0.758,2.2,-15.9,636,26.5
"9374",2019,26,13,0,450.8,0.695,1.4,-15.1,637,26.5416666666667
"9375",2019,26,14,0.2,41.4,0.638,0.6,-14.3,638,26.5833333333333
"9376",2019,26,15,0.3,0,0.604,0.3,-12.8,639,26.625
"9377",2019,26,16,0.1,0,0.59,1.3,-10.6,640,26.6666666666667
"9378",2019,26,17,0,0,0.576,2.4,-8.5,641,26.7083333333333
"9379",2019,26,18,0,0,0.594,3.1,-6.9,642,26.75
"9380",2019,26,19,0,0,0.643,3.6,-5.9,643,26.7916666666667
"9381",2019,26,20,0,0,0.694,4.1,-4.9,644,26.8333333333333
"9382",2019,26,21,0,0,0.751,4.2,-4.3,645,26.875
"9383",2019,26,22,0,0,0.813,4,-3.9,646,26.9166666666667
"9384",2019,26,23,0,0,0.878,3.9,-3.5,647,26.9583333333333
"9385",2019,27,0,0,0,0.908,4,-3.3,648,27
"9386",2019,27,1,0,0,0.9,4.7,-3.3,649,27.0416666666667
"9387",2019,27,2,0,0,0.892,5.8,-3.3,650,27.0833333333333
"9388",2019,27,3,0,0,0.883,6.3,-4,651,27.125
"9389",2019,27,4,0,0,0.873,5.9,-5.4,652,27.1666666666667
"9390",2019,27,5,0,0,0.862,5.6,-6.9,653,27.2083333333333
"9391",2019,27,6,0,0,0.857,5.2,-8.4,654,27.25
"9392",2019,27,7,0,0,0.856,4.8,-10,655,27.2916666666667
"9393",2019,27,8,0,0,0.855,4.5,-11.6,656,27.3333333333333
"9394",2019,27,9,0,0,0.846,4.3,-12.9,657,27.375
"9395",2019,27,10,0,0,0.829,4.4,-14.1,658,27.4166666666667
"9396",2019,27,11,0,0,0.812,4.4,-15.2,659,27.4583333333333
"9397",2019,27,12,0,0,0.79,4.4,-15.5,660,27.5
"9398",2019,27,13,0,1016.6,0.762,4.2,-15,661,27.5416666666667
"9399",2019,27,14,0,1669.8,0.736,4,-14.5,662,27.5833333333333
"9400",2019,27,15,0,2162,0.704,3.7,-13.5,663,27.625
"9401",2019,27,16,0,2249.4,0.669,3.2,-12.1,664,27.6666666666667
"9402",2019,27,17,0,271.4,0.635,2.7,-10.7,665,27.7083333333333
"9403",2019,27,18,0,372.6,0.602,2.2,-9.6,666,27.75
"9404",2019,27,19,0,777.4,0.568,1.6,-8.8,667,27.7916666666667
"9405",2019,27,20,0,648.6,0.536,1.1,-8,668,27.8333333333333
"9406",2019,27,21,0,874,0.534,0.3,-8.2,669,27.875
"9407",2019,27,22,0,1403,0.561,0.8,-9.3,670,27.9166666666667
"9408",2019,27,23,0,0,0.591,1.9,-10.4,671,27.9583333333333
"9409",2019,28,0,0,0,0.601,2.8,-10.8,672,28
"9410",2019,28,1,0,0,0.592,3.6,-10.6,673,28.0416666666667
"9411",2019,28,2,0.2,0,0.583,4.3,-10.3,674,28.0833333333333
"9412",2019,28,3,0.2,0,0.581,5,-9.5,675,28.125
"9413",2019,28,4,0.1,0,0.585,5.6,-8,676,28.1666666666667
"9414",2019,28,5,0,0,0.589,6.4,-6.5,677,28.2083333333333
"9415",2019,28,6,0,0,0.614,7,-5.2,678,28.25
"9416",2019,28,7,0,0,0.661,7.7,-3.9,679,28.2916666666667
"9417",2019,28,8,1.2,0,0.71,8.4,-2.7,680,28.3333333333333
"9418",2019,28,9,1.6,0,0.746,8.8,-1.5,681,28.375
"9419",2019,28,10,0.8,0,0.767,9.2,-0.3,682,28.4166666666667
"9420",2019,28,11,1.2,0,0.788,10,0.8,683,28.4583333333333
"9421",2019,28,12,1.6,0,0.803,10.2,1.7,684,28.5
"9422",2019,28,13,0.8,0,0.813,9.9,2.4,685,28.5416666666667
"9423",2019,28,14,0.1,0,0.823,9.6,3,686,28.5833333333333
"9424",2019,28,15,0.1,0,0.848,9.2,3.2,687,28.625
"9425",2019,28,16,0,0,0.889,8.8,3,688,28.6666666666667
"9426",2019,28,17,0,0,0.932,8.7,2.8,689,28.7083333333333
"9427",2019,28,18,0,0,0.947,8.8,2.1,690,28.75
"9428",2019,28,19,0,0,0.933,9,1,691,28.7916666666667
"9429",2019,28,20,0,0,0.919,9.4,-0.2,692,28.8333333333333
"9430",2019,28,21,0,565.8,0.888,9.7,-2.1,693,28.875
"9431",2019,28,22,0,184,0.84,9.9,-4.6,694,28.9166666666667
"9432",2019,28,23,0,0,0.793,10.3,-7.1,695,28.9583333333333
"9433",2019,29,0,0,0,0.764,10.3,-8.9,696,29
"9434",2019,29,1,0,0,0.753,10,-9.9,697,29.0416666666667
"9435",2019,29,2,0,0,0.742,9.7,-11,698,29.0833333333333
"9436",2019,29,3,0,0,0.738,9.3,-11.6,699,29.125
"9437",2019,29,4,0,0,0.739,8.8,-11.8,700,29.1666666666667
"9438",2019,29,5,0,0,0.74,8.3,-12,701,29.2083333333333
"9439",2019,29,6,0,0,0.741,8,-12.2,702,29.25
"9440",2019,29,7,0,0,0.74,7.9,-12.5,703,29.2916666666667
"9441",2019,29,8,0,0,0.74,7.7,-12.8,704,29.3333333333333
"9442",2019,29,9,0,0,0.745,7.6,-13.3,705,29.375
"9443",2019,29,10,0,0,0.758,7.4,-14,706,29.4166666666667
"9444",2019,29,11,0,0,0.771,7.3,-14.7,707,29.4583333333333
"9445",2019,29,12,0,0,0.754,7.4,-14.7,708,29.5
"9446",2019,29,13,0,1458.2,0.712,7.9,-14.2,709,29.5416666666667
"9447",2019,29,14,0,3086.6,0.672,8.4,-13.6,710,29.5833333333333
"9448",2019,29,15,0,3877.8,0.634,9.1,-12.6,711,29.625
"9449",2019,29,16,0,4439,0.599,10,-11.2,712,29.6666666666667
"9450",2019,29,17,0,4544.8,0.567,10.9,-9.8,713,29.7083333333333
"9451",2019,29,18,0,3362.6,0.545,11.3,-9.2,714,29.75
"9452",2019,29,19,0,4011.2,0.532,11.2,-9.2,715,29.7916666666667
"9453",2019,29,20,0,3054.4,0.519,11.1,-9.2,716,29.8333333333333
"9454",2019,29,21,0,3473,0.527,10.3,-10,717,29.875
"9455",2019,29,22,0,1996.4,0.556,9,-11.7,718,29.9166666666667
"9456",2019,29,23,0,0,0.588,7.7,-13.4,719,29.9583333333333
"9457",2019,30,0,0,0,0.602,7.1,-14.7,720,30
"9458",2019,30,1,0,0,0.597,7.2,-15.8,721,30.0416666666667
"9459",2019,30,2,0,0,0.591,7.2,-16.8,722,30.0833333333333
"9460",2019,30,3,0,0,0.596,7.3,-17.7,723,30.125
"9461",2019,30,4,0,0,0.61,7.4,-18.5,724,30.1666666666667
"9462",2019,30,5,0,0,0.625,7.5,-19.3,725,30.2083333333333
"9463",2019,30,6,0,0,0.622,7.8,-20.1,726,30.25
"9464",2019,30,7,0,0,0.603,8.4,-20.9,727,30.2916666666667
"9465",2019,30,8,0,0,0.584,8.9,-21.7,728,30.3333333333333
"9466",2019,30,9,0,0,0.578,9,-22.9,729,30.375
"9467",2019,30,10,0,0,0.586,8.8,-24.4,730,30.4166666666667
"9468",2019,30,11,0,0,0.594,8.6,-26,731,30.4583333333333
"9469",2019,30,12,0,0,0.581,8.5,-26.8,732,30.5
"9470",2019,30,13,0,1642.2,0.548,8.4,-26.8,733,30.5416666666667
"9471",2019,30,14,0,3785.8,0.518,8.3,-26.9,734,30.5833333333333
"9472",2019,30,15,0,4356.2,0.506,7.9,-26.2,735,30.625
"9473",2019,30,16,0,4618.4,0.511,7.3,-24.8,736,30.6666666666667
"9474",2019,30,17,0,4733.4,0.517,6.8,-23.4,737,30.7083333333333
"9475",2019,30,18,0,4747.2,0.521,6.4,-22.3,738,30.75
"9476",2019,30,19,0,4646,0.523,6.2,-21.5,739,30.7916666666667
"9477",2019,30,20,0,4383.8,0.526,6.1,-20.6,740,30.8333333333333
"9478",2019,30,21,0,3813.4,0.54,5.7,-20.4,741,30.875
"9479",2019,30,22,0,2074.6,0.567,5,-20.8,742,30.9166666666667
"9480",2019,30,23,0,4.6,0.596,4.3,-21.2,743,30.9583333333333
"9481",2019,31,0,0,0,0.603,3.9,-21.7,744,31
"9482",2019,31,1,0,0,0.589,3.7,-22.1,745,31.0416666666667
"9483",2019,31,2,0,0,0.575,3.6,-22.6,746,31.0833333333333
"9484",2019,31,3,0,0,0.571,3.4,-23.1,747,31.125
"9485",2019,31,4,0,0,0.577,3.1,-23.5,748,31.1666666666667
"9486",2019,31,5,0,0,0.583,2.8,-24,749,31.2083333333333
"9487",2019,31,6,0,0,0.586,2.5,-24.1,750,31.25
"9488",2019,31,7,0,0,0.585,2.3,-24,751,31.2916666666667
"9489",2019,31,8,0,0,0.584,2.1,-23.8,752,31.3333333333333
"9490",2019,31,9,0,0,0.6,1.7,-23.6,753,31.375
"9491",2019,31,10,0,0,0.635,1.2,-23.3,754,31.4166666666667
"9492",2019,31,11,0,0,0.67,0.7,-23,755,31.4583333333333
"9493",2019,31,12,0,0,0.652,0.5,-22.4,756,31.5
"9494",2019,31,13,0,1288,0.585,0,-21.6,757,31.5416666666667
"9495",2019,31,14,0,3100.4,0.526,0.4,-20.8,758,31.5833333333333
"9496",2019,31,15,0,4015.8,0.489,0.8,-19.2,759,31.625
"9497",2019,31,16,0,3611,0.47,1.1,-17,760,31.6666666666667
"9498",2019,31,17,0,317.4,0.453,1.4,-14.8,761,31.7083333333333
"9499",2019,31,18,0,0,0.448,1.6,-13.1,762,31.75
"9500",2019,31,19,0,138,0.454,1.5,-12,763,31.7916666666667
"9501",2019,31,20,0.5,188.6,0.46,1.5,-10.8,764,31.8333333333333
"9502",2019,31,21,0.7,0,0.486,1.7,-10.5,765,31.875
"9503",2019,31,22,0.3,0,0.533,2.2,-11,766,31.9166666666667
"9504",2019,31,23,0.5,0,0.585,3,-11.5,767,31.9583333333333
"9505",2019,32,0,1,0,0.627,3.5,-11.5,768,32
"9506",2019,32,1,0.5,0,0.657,3.5,-11,769,32.0416666666667
"9507",2019,32,2,0.2,0,0.687,3.5,-10.5,770,32.0833333333333
"9508",2019,32,3,0.2,0,0.719,3.4,-10.1,771,32.125
"9509",2019,32,4,0.1,0,0.75,3.3,-9.7,772,32.1666666666667
"9510",2019,32,5,0.1,0,0.783,3.1,-9.2,773,32.2083333333333
"9511",2019,32,6,0.1,0,0.808,2.9,-8.8,774,32.25
"9512",2019,32,7,0,0,0.823,2.6,-8.3,775,32.2916666666667
"9513",2019,32,8,0,0,0.839,2.4,-7.9,776,32.3333333333333
"9514",2019,32,9,0,0,0.853,2.1,-7.9,777,32.375
"9515",2019,32,10,0,0,0.866,2,-8.3,778,32.4166666666667
"9516",2019,32,11,0,0,0.879,2.2,-8.7,779,32.4583333333333
"9517",2019,32,12,0,0,0.868,2.4,-8.8,780,32.5
"9518",2019,32,13,0,115,0.834,2.6,-8.7,781,32.5416666666667
"9519",2019,32,14,0,363.4,0.802,2.7,-8.6,782,32.5833333333333
"9520",2019,32,15,0,506,0.771,2.5,-7.6,783,32.625
"9521",2019,32,16,0,1228.2,0.74,2,-5.7,784,32.6666666666667
"9522",2019,32,17,0,1849.2,0.712,1.6,-3.7,785,32.7083333333333
"9523",2019,32,18,0,3431.6,0.69,1.1,-2.4,786,32.75
"9524",2019,32,19,0,3638.6,0.672,0.6,-1.7,787,32.7916666666667
