PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2019-01-08T04:00:00Z,2019-01-08T03:00:00Z,PT60M,9.4,72,0.0,8.0,0,0,0,0,0,0,11.6,90.7,0.0,986.4,253,3.9,144,0.16
2019-01-08T05:00:00Z,2019-01-08T04:00:00Z,PT60M,8.7,53,0.0,7.4,0,0,0,0,0,0,11.5,91.5,0.0,986.6,250,3.7,154,0.16
2019-01-08T06:00:00Z,2019-01-08T05:00:00Z,PT60M,8.0,20,0.0,6.8,0,0,0,0,0,0,11.5,92.2,0.0,986.8,247,3.5,161,0.16
2019-01-08T07:00:00Z,2019-01-08T06:00:00Z,PT60M,7.4,-22,0.0,6.2,0,0,0,0,0,0,11.4,92.7,0.0,986.9,245,3.4,161,0.18
2019-01-08T08:00:00Z,2019-01-08T07:00:00Z,PT60M,6.9,-54,0.0,5.8,0,0,0,0,0,0,11.1,92.9,0.0,986.9,243,3.4,154,0.18
2019-01-08T09:00:00Z,2019-01-08T08:00:00Z,PT60M,6.4,-72,0.0,5.3,0,0,0,0,0,0,10.9,93.2,0.0,986.9,242,3.3,143,0.18
2019-01-08T10:00:00Z,2019-01-08T09:00:00Z,PT60M,6.1,-85,0.0,5.0,0,0,0,0,0,0,10.5,92.3,0.0,986.7,239,3.6,132,0.18
2019-01-08T11:00:00Z,2019-01-08T10:00:00Z,PT60M,6.1,-95,0.0,4.7,0,0,0,0,0,0,10.1,90.3,0.0,986.2,237,4.2,121,0.18
2019-01-08T12:00:00Z,2019-01-08T11:00:00Z,PT60M,6.2,-103,0.0,4.4,0,0,0,0,0,0,9.6,88.3,0.0,985.8,235,4.8,109,0.18
2019-01-08T13:00:00Z,2019-01-08T12:00:00Z,PT60M,6.4,-112,0.0,4.0,0,0,0,0,0,0,9.2,84.7,0.0,985.6,239,5.6,99,0.18
2019-01-08T14:00:00Z,2019-01-08T13:00:00Z,PT60M,6.7,-122,0.0,3.5,12,156,15,27,83,9,8.8,79.7,0.0,985.8,245,6.7,88,0.18
2019-01-08T15:00:00Z,2019-01-08T14:00:00Z,PT60M,7.1,-132,0.0,3.0,42,624,121,163,410,123,8.3,75.0,0.0,986.0,250,7.8,79,0.18
2019-01-08T16:00:00Z,2019-01-08T15:00:00Z,PT60M,7.4,-144,0.0,2.6,57,784,250,307,645,490,8.4,71.6,0.0,986.4,260,8.6,71,0.18
2019-01-08T17:00:00Z,2019-01-08T16:00:00Z,PT60M,7.6,-158,11.5,2.4,142,553,220,362,615,460,9.0,69.5,0.0,987.0,275,9.4,66,0.18
2019-01-08T18:00:00Z,2019-01-08T17:00:00Z,PT60M,7.8,-173,19.6,2.1,184,416,191,375,575,379,9.6,67.4,0.0,987.6,286,10.7,63,0.18
2019-01-08T19:00:00Z,2019-01-08T18:00:00Z,PT60M,7.7,172,16.5,1.4,137,559,252,389,659,408,9.2,64.5,0.0,988.5,292,11.2,63,0.18
2019-01-08T20:00:00Z,2019-01-08T19:00:00Z,PT60M,7.3,157,0.0,0.2,60,872,353,413,807,548,7.9,60.8,0.0,989.6,294,10.5,66,0.18
2019-01-08T21:00:00Z,2019-01-08T20:00:00Z,PT60M,6.9,143,0.0,-1.0,50,817,256,306,653,489,6.5,57.3,0.0,990.7,297,9.9,72,0.18
2019-01-08T22:00:00Z,2019-01-08T21:00:00Z,PT60M,6.5,131,0.0,-1.8,38,654,122,159,415,111,5.8,55.4,0.0,991.6,297,9.3,80,0.18
2019-01-08T23:00:00Z,2019-01-08T22:00:00Z,PT60M,6.3,121,0.0,-2.1,10,146,14,23,77,7,5.6,55.1,0.0,992.2,291,8.7,89,0.18
2019-01-09T00:00:00Z,2019-01-08T23:00:00Z,PT60M,6.0,112,0.0,-2.4,0,0,0,0,0,0,5.5,54.7,0.0,992.9,285,8.1,99,0.18
2019-01-09T01:00:00Z,2019-01-09T00:00:00Z,PT60M,5.7,103,0.0,-3.0,0,0,0,0,0,0,5.6,53.7,0.0,993.4,284,8.2,110,0.18
2019-01-09T02:00:00Z,2019-01-09T01:00:00Z,PT60M,5.3,94,0.0,-3.7,0,0,0,0,0,0,5.8,52.2,0.0,993.7,288,8.9,121,0.18
2019-01-09T03:00:00Z,2019-01-09T02:00:00Z,PT60M,4.9,84,0.0,-4.5,0,0,0,0,0,0,6.0,50.7,0.0,994.1,291,9.6,133,0.18
2019-01-09T04:00:00Z,2019-01-09T03:00:00Z,PT60M,3.8,72,0.0,-5.8,0,0,0,0,0,0,5.7,49.3,0.0,994.7,295,9.9,144,0.18
2019-01-09T05:00:00Z,2019-01-09T04:00:00Z,PT60M,2.0,53,0.0,-7.9,0,0,0,0,0,0,4.9,48.0,0.0,995.5,299,10.0,154,0.18
2019-01-09T06:00:00Z,2019-01-09T05:00:00Z,PT60M,0.2,20,0.0,-9.9,0,0,0,0,0,0,4.1,46.6,0.0,996.4,303,10.1,161,0.18
2019-01-09T07:00:00Z,2019-01-09T06:00:00Z,PT60M,-1.4,-22,0.0,-11.5,0,0,0,0,0,0,3.7,46.3,0.0,997.1,304,9.9,161,0.18
2019-01-09T08:00:00Z,2019-01-09T07:00:00Z,PT60M,-2.8,-54,0.0,-12.6,0,0,0,0,0,0,3.7,46.9,0.0,997.7,304,9.4,154,0.18
2019-01-09T09:00:00Z,2019-01-09T08:00:00Z,PT60M,-4.1,-72,0.0,-13.6,0,0,0,0,0,0,3.7,47.5,0.0,998.4,304,8.8,143,0.18
2019-01-09T10:00:00Z,2019-01-09T09:00:00Z,PT60M,-4.7,-85,0.0,-13.5,0,0,0,0,0,0,3.9,50.2,0.0,998.7,303,8.3,132,0.18
2019-01-09T11:00:00Z,2019-01-09T10:00:00Z,PT60M,-4.6,-94,0.0,-12.3,0,0,0,0,0,0,4.2,55.3,0.0,998.7,303,7.9,121,0.18
2019-01-09T12:00:00Z,2019-01-09T11:00:00Z,PT60M,-4.6,-103,0.0,-11.0,0,0,0,0,0,0,4.5,60.7,0.0,998.8,303,7.5,109,0.18
2019-01-09T13:00:00Z,2019-01-09T12:00:00Z,PT60M,-4.6,-112,0.0,-10.8,0,0,0,0,0,0,4.7,61.9,0.0,999.2,305,7.5,99,0.18
2019-01-09T14:00:00Z,2019-01-09T13:00:00Z,PT60M,-4.7,-121,0.2,-11.6,12,172,16,28,91,9,4.7,58.6,0.0,999.9,308,8.0,88,0.18
2019-01-09T15:00:00Z,2019-01-09T14:00:00Z,PT60M,-4.9,-132,1.3,-12.4,44,637,124,168,421,130,4.7,55.4,0.0,1000.6,311,8.4,79,0.18
2019-01-09T16:00:00Z,2019-01-09T15:00:00Z,PT60M,-4.7,-144,4.7,-12.6,84,689,218,303,611,472,4.7,53.7,0.0,1001.0,313,8.6,71,0.18
2019-01-09T17:00:00Z,2019-01-09T16:00:00Z,PT60M,-4.1,-158,12.2,-12.2,151,546,227,378,649,459,4.7,53.4,0.0,1001.0,314,8.4,66,0.18
2019-01-09T18:00:00Z,2019-01-09T17:00:00Z,PT60M,-3.6,-173,3.2,-11.8,92,830,379,471,869,490,4.8,53.1,0.0,1001.1,315,8.3,63,0.18
2019-01-09T19:00:00Z,2019-01-09T18:00:00Z,PT60M,-3.3,172,21.2,-11.5,216,364,167,383,570,389,4.8,52.9,0.0,1001.1,315,8.1,63,0.18
2019-01-09T20:00:00Z,2019-01-09T19:00:00Z,PT60M,-3.2,157,23.8,-11.4,219,257,107,325,458,367,4.7,52.9,0.0,1001.2,315,8.0,66,0.18
2019-01-09T21:00:00Z,2019-01-09T20:00:00Z,PT60M,-3.1,143,13.5,-11.4,128,466,140,268,481,381,4.6,52.9,0.0,1001.3,316,7.8,72,0.18
2019-01-09T22:00:00Z,2019-01-09T21:00:00Z,PT60M,-3.4,131,2.9,-11.3,49,592,110,159,396,116,4.5,54.7,0.0,1001.6,316,7.3,79,0.18
2019-01-09T23:00:00Z,2019-01-09T22:00:00Z,PT60M,-4.1,121,1.0,-11.1,12,136,13,25,74,9,4.4,58.4,0.0,1002.1,318,6.5,89,0.18
2019-01-10T00:00:00Z,2019-01-09T23:00:00Z,PT60M,-4.9,112,0.0,-10.9,0,0,0,0,0,0,4.3,62.4,0.0,1002.6,319,5.6,99,0.18
2019-01-10T01:00:00Z,2019-01-10T00:00:00Z,PT60M,-5.4,103,0.0,-11.3,0,0,0,0,0,0,4.3,63.1,0.0,1002.9,322,5.2,110,0.18
2019-01-10T02:00:00Z,2019-01-10T01:00:00Z,PT60M,-5.8,94,0.0,-12.3,0,0,0,0,0,0,4.2,60.4,0.0,1003.1,325,5.1,121,0.18
2019-01-10T03:00:00Z,2019-01-10T02:00:00Z,PT60M,-6.2,84,0.0,-13.2,0,0,0,0,0,0,4.1,57.8,0.0,1003.3,328,5.1,133,0.18
2019-01-10T04:00:00Z,2019-01-10T03:00:00Z,PT60M,-6.5,71,0.0,-13.8,0,0,0,0,0,0,4.2,56.4,0.0,1003.4,330,4.9,144,0.18
2019-01-10T05:00:00Z,2019-01-10T04:00:00Z,PT60M,-6.6,53,0.0,-14.0,0,0,0,0,0,0,4.3,56.1,0.0,1003.5,331,4.6,154,0.18
2019-01-10T06:00:00Z,2019-01-10T05:00:00Z,PT60M,-6.8,21,0.0,-14.2,0,0,0,0,0,0,4.4,55.8,0.0,1003.5,331,4.3,161,0.18
2019-01-10T07:00:00Z,2019-01-10T06:00:00Z,PT60M,-6.9,-22,0.0,-14.3,0,0,0,0,0,0,4.5,55.7,0.0,1003.7,331,4.1,161,0.18
2019-01-10T08:00:00Z,2019-01-10T07:00:00Z,PT60M,-7.0,-53,0.0,-14.3,0,0,0,0,0,0,4.8,55.8,0.0,1004.0,328,3.9,154,0.18
2019-01-10T09:00:00Z,2019-01-10T08:00:00Z,PT60M,-7.1,-72,0.0,-14.4,0,0,0,0,0,0,5.0,56.0,0.0,1004.3,325,3.7,143,0.18
2019-01-10T10:00:00Z,2019-01-10T09:00:00Z,PT60M,-7.3,-84,0.0,-14.1,0,0,0,0,0,0,5.3,58.5,0.0,1004.5,325,3.6,132,0.18
2019-01-10T11:00:00Z,2019-01-10T10:00:00Z,PT60M,-7.8,-94,0.5,-13.5,0,0,0,0,0,0,5.7,63.8,0.0,1004.7,327,3.5,121,0.18
2019-01-10T12:00:00Z,2019-01-10T11:00:00Z,PT60M,-8.3,-103,24.1,-12.8,0,0,0,0,0,0,6.0,69.6,0.0,1004.8,329,3.4,109,0.18
2019-01-10T13:00:00Z,2019-01-10T12:00:00Z,PT60M,-8.1,-112,26.5,-12.7,0,0,0,0,0,0,6.4,69.5,0.0,1005.1,334,3.4,99,0.18
2019-01-10T14:00:00Z,2019-01-10T13:00:00Z,PT60M,-7.5,-121,13.5,-13.2,17,77,7,24,53,15,6.8,63.7,0.0,1005.5,342,3.3,88,0.18
2019-01-10T15:00:00Z,2019-01-10T14:00:00Z,PT60M,-6.8,-132,23.3,-13.7,96,159,26,122,186,97,7.3,58.3,0.0,1006.0,350,3.3,79,0.18
2019-01-10T16:00:00Z,2019-01-10T15:00:00Z,PT60M,-6.0,-144,19.8,-13.5,136,340,119,255,405,357,7.5,55.4,0.0,1006.0,354,3.1,71,0.18
2019-01-10T17:00:00Z,2019-01-10T16:00:00Z,PT60M,-4.9,-157,6.4,-12.7,116,670,278,394,716,495,7.6,54.6,0.0,1005.6,354,2.7,66,0.18
2019-01-10T18:00:00Z,2019-01-10T17:00:00Z,PT60M,-3.9,-172,1.2,-11.9,80,852,391,471,875,490,7.7,53.8,0.0,1005.3,355,2.2,63,0.18
2019-01-10T19:00:00Z,2019-01-10T18:00:00Z,PT60M,-3.1,172,0.0,-11.3,67,892,409,476,892,498,7.8,53.2,0.0,1004.8,355,2.0,63,0.18
2019-01-10T20:00:00Z,2019-01-10T19:00:00Z,PT60M,-2.7,157,0.0,-10.9,63,865,355,418,809,549,7.7,53.0,0.0,1004.2,356,1.8,66,0.18
2019-01-10T21:00:00Z,2019-01-10T20:00:00Z,PT60M,-2.2,143,0.0,-10.6,55,794,253,308,647,501,7.7,52.8,0.0,1003.6,357,1.7,72,0.18
2019-01-10T22:00:00Z,2019-01-10T21:00:00Z,PT60M,-2.5,131,0.0,-10.2,41,634,121,162,410,125,7.6,55.2,0.0,1003.3,6,1.6,79,0.18
2019-01-10T23:00:00Z,2019-01-10T22:00:00Z,PT60M,-3.4,121,0.0,-9.9,11,155,15,26,82,8,7.4,60.5,0.0,1003.5,23,1.6,89,0.18
2019-01-11T00:00:00Z,2019-01-10T23:00:00Z,PT60M,-4.3,112,0.0,-9.6,0,0,0,0,0,0,7.2,66.3,0.0,1003.6,38,1.8,99,0.18
2019-01-11T01:00:00Z,2019-01-11T00:00:00Z,PT60M,-5.1,103,0.0,-9.7,0,0,0,0,0,0,7.1,70.4,0.0,1003.7,51,1.9,110,0.18
2019-01-11T02:00:00Z,2019-01-11T01:00:00Z,PT60M,-5.8,94,0.0,-10.0,0,0,0,0,0,0,7.0,72.3,0.0,1003.6,65,1.9,121,0.18
2019-01-11T03:00:00Z,2019-01-11T02:00:00Z,PT60M,-6.5,84,0.0,-10.3,0,0,0,0,0,0,6.9,74.4,0.0,1003.6,77,2.1,132,0.18
2019-01-11T04:00:00Z,2019-01-11T03:00:00Z,PT60M,-6.9,71,0.0,-10.5,0,0,0,0,0,0,6.8,75.6,0.0,1003.5,87,2.1,144,0.18
2019-01-11T05:00:00Z,2019-01-11T04:00:00Z,PT60M,-6.9,53,0.0,-10.5,0,0,0,0,0,0,6.7,75.9,0.0,1003.3,98,2.0,154,0.18
2019-01-11T06:00:00Z,2019-01-11T05:00:00Z,PT60M,-7.0,21,0.0,-10.5,0,0,0,0,0,0,6.6,76.2,0.0,1003.2,111,1.9,161,0.18
2019-01-11T07:00:00Z,2019-01-11T06:00:00Z,PT60M,-7.1,-21,0.0,-10.5,0,0,0,0,0,0,6.6,76.6,0.0,1003.1,121,1.9,160,0.17
2019-01-11T08:00:00Z,2019-01-11T07:00:00Z,PT60M,-7.1,-53,0.0,-10.4,0,0,0,0,0,0,6.6,77.1,0.0,1003.2,129,1.9,154,0.17
2019-01-11T09:00:00Z,2019-01-11T08:00:00Z,PT60M,-7.2,-72,0.0,-10.4,0,0,0,0,0,0,6.6,77.6,0.0,1003.2,137,1.9,143,0.17
2019-01-11T10:00:00Z,2019-01-11T09:00:00Z,PT60M,-7.1,-84,0.0,-10.1,0,0,0,0,0,0,6.7,79.3,0.0,1003.3,139,1.9,132,0.17
2019-01-11T11:00:00Z,2019-01-11T10:00:00Z,PT60M,-7.0,-94,0.0,-9.5,0,0,0,0,0,0,6.9,82.5,0.0,1003.3,136,1.9,121,0.17
2019-01-11T12:00:00Z,2019-01-11T11:00:00Z,PT60M,-6.9,-103,21.0,-8.9,0,0,0,0,0,0,7.1,85.7,0.0,1003.2,132,1.9,109,0.17
2019-01-11T13:00:00Z,2019-01-11T12:00:00Z,PT60M,-6.3,-112,29.2,-8.6,0,0,0,0,0,0,7.4,84.1,0.0,1003.3,132,2.2,98,0.17
2019-01-11T14:00:00Z,2019-01-11T13:00:00Z,PT60M,-5.3,-121,23.4,-8.6,18,39,4,22,37,17,7.9,78.0,0.0,1003.5,135,3.0,88,0.17
2019-01-11T15:00:00Z,2019-01-11T14:00:00Z,PT60M,-4.3,-132,19.3,-8.6,100,149,27,127,190,114,8.4,72.3,0.0,1003.6,136,3.7,79,0.17
2019-01-11T16:00:00Z,2019-01-11T15:00:00Z,PT60M,-3.2,-144,24.2,-8.3,182,152,50,232,302,280,8.8,67.6,0.0,1003.4,139,4.1,71,0.17
2019-01-11T17:00:00Z,2019-01-11T16:00:00Z,PT60M,-1.9,-157,43.4,-7.9,224,18,7,231,225,237,9.2,63.6,0.0,1002.8,144,4.0,66,0.17
2019-01-11T18:00:00Z,2019-01-11T17:00:00Z,PT60M,-0.5,-172,53.4,-7.4,219,0,0,219,202,219,9.5,59.8,0.0,1002.2,150,4.0,63,0.17
2019-01-11T19:00:00Z,2019-01-11T18:00:00Z,PT60M,0.2,172,50.7,-7.1,230,0,0,230,213,230,9.9,58.1,0.0,1001.7,152,3.9,63,0.17
2019-01-11T20:00:00Z,2019-01-11T19:00:00Z,PT60M,0.3,157,60.6,-7.0,162,0,0,162,150,162,10.2,58.0,0.0,1001.4,152,3.6,66,0.17
2019-01-11T21:00:00Z,2019-01-11T20:00:00Z,PT60M,0.4,143,57.1,-6.9,129,0,0,129,120,129,10.5,57.9,0.0,1001.0,152,3.3,71,0.17
2019-01-11T22:00:00Z,2019-01-11T21:00:00Z,PT60M,0.2,131,53.3,-6.7,71,0,0,71,65,71,10.8,59.5,0.0,1000.9,150,3.0,79,0.17
2019-01-11T23:00:00Z,2019-01-11T22:00:00Z,PT60M,-0.3,121,51.1,-6.4,13,0,0,13,12,13,10.9,63.0,0.0,1001.0,145,2.8,88,0.17
2019-01-12T00:00:00Z,2019-01-11T23:00:00Z,PT60M,-0.8,112,51.5,-6.2,0,0,0,0,0,0,11.0,66.7,0.0,1001.2,139,2.6,99,0.17
2019-01-12T01:00:00Z,2019-01-12T00:00:00Z,PT60M,-1.2,103,44.4,-6.1,0,0,0,0,0,0,11.5,69.0,0.0,1001.2,137,2.6,109,0.17
2019-01-12T02:00:00Z,2019-01-12T01:00:00Z,PT60M,-1.5,94,46.4,-6.3,0,0,0,0,0,0,12.3,69.9,0.0,1001.1,138,2.8,121,0.17
2019-01-12T03:00:00Z,2019-01-12T02:00:00Z,PT60M,-1.8,84,46.0,-6.4,0,0,0,0,0,0,13.1,70.8,0.0,1001.0,138,3.1,132,0.17
2019-01-12T04:00:00Z,2019-01-12T03:00:00Z,PT60M,-2.0,71,46.0,-6.2,0,0,0,0,0,0,13.9,72.8,0.0,1000.8,137,3.2,143,0.17
2019-01-12T05:00:00Z,2019-01-12T04:00:00Z,PT60M,-2.0,52,60.1,-5.6,0,0,0,0,0,0,14.7,76.1,0.1,1000.6,133,3.3,154,0.17
2019-01-12T06:00:00Z,2019-01-12T05:00:00Z,PT60M,-2.0,21,61.4,-5.1,0,0,0,0,0,0,15.5,79.4,0.1,1000.3,129,3.4,160,0.18
2019-01-12T07:00:00Z,2019-01-12T06:00:00Z,PT60M,-2.0,-21,61.6,-4.5,0,0,0,0,0,0,16.0,82.8,0.1,1000.2,125,3.5,160,0.34
2019-01-12T08:00:00Z,2019-01-12T07:00:00Z,PT60M,-1.9,-53,65.3,-3.9,0,0,0,0,0,0,16.3,86.2,0.2,1000.3,120,3.5,153,0.34
2019-01-12T09:00:00Z,2019-01-12T08:00:00Z,PT60M,-1.9,-71,67.9,-3.4,0,0,0,0,0,0,16.6,89.8,0.2,1000.3,115,3.6,143,0.34
2019-01-12T10:00:00Z,2019-01-12T09:00:00Z,PT60M,-1.8,-84,69.5,-2.9,0,0,0,0,0,0,16.8,92.2,0.3,1000.1,109,3.8,132,0.34
2019-01-12T11:00:00Z,2019-01-12T10:00:00Z,PT60M,-1.7,-94,82.3,-2.6,0,0,0,0,0,0,16.8,93.3,0.4,999.8,103,4.0,121,0.34
2019-01-12T12:00:00Z,2019-01-12T11:00:00Z,PT60M,-1.5,-103,90.4,-2.3,0,0,0,0,0,0,16.8,94.4,0.5,999.5,98,4.3,109,0.34
2019-01-12T13:00:00Z,2019-01-12T12:00:00Z,PT60M,-1.4,-112,93.7,-2.1,0,0,0,0,0,0,16.9,94.9,0.6,999.3,94,4.6,98,0.34
2019-01-12T14:00:00Z,2019-01-12T13:00:00Z,PT60M,-1.3,-121,84.0,-2.1,7,0,0,7,6,7,16.9,94.7,0.7,999.4,93,5.1,88,0.34
2019-01-12T15:00:00Z,2019-01-12T14:00:00Z,PT60M,-1.2,-131,75.7,-2.0,33,0,0,33,31,33,16.9,94.5,0.7,999.5,92,5.6,79,0.34
2019-01-12T16:00:00Z,2019-01-12T15:00:00Z,PT60M,-1.1,-143,85.0,-1.9,41,0,0,41,39,41,16.9,94.6,0.8,999.3,91,5.8,71,0.34
2019-01-12T17:00:00Z,2019-01-12T16:00:00Z,PT60M,-0.9,-157,89.3,-1.6,41,0,0,41,38,41,16.8,95.1,0.9,998.7,89,5.8,65,0.34
2019-01-12T18:00:00Z,2019-01-12T17:00:00Z,PT60M,-0.7,-172,92.5,-1.3,33,0,0,33,31,33,16.8,95.5,1.0,998.2,88,5.9,62,0.34
2019-01-12T19:00:00Z,2019-01-12T18:00:00Z,PT60M,-0.6,172,87.9,-1.1,52,0,0,52,49,52,16.6,95.9,1.0,997.7,85,6.0,62,0.34
2019-01-12T20:00:00Z,2019-01-12T19:00:00Z,PT60M,-0.5,157,89.1,-1.0,41,0,0,41,39,41,16.3,96.1,1.1,997.3,82,6.2,65,0.34
2019-01-12T21:00:00Z,2019-01-12T20:00:00Z,PT60M,-0.4,143,89.0,-0.9,29,0,0,29,27,29,16.0,96.4,1.2,996.8,79,6.5,71,0.34
2019-01-12T22:00:00Z,2019-01-12T21:00:00Z,PT60M,-0.4,131,74.5,-0.9,31,0,0,31,29,31,15.7,96.2,1.3,996.7,77,6.8,79,0.34
2019-01-12T23:00:00Z,2019-01-12T22:00:00Z,PT60M,-0.6,121,60.2,-1.2,8,0,0,8,8,8,15.4,95.5,1.5,996.8,75,6.9,88,0.34
2019-01-13T00:00:00Z,2019-01-12T23:00:00Z,PT60M,-0.8,111,79.2,-1.5,0,0,0,0,0,0,15.0,94.8,1.6,996.9,73,7.1,98,0.34
2019-01-13T01:00:00Z,2019-01-13T00:00:00Z,PT60M,-0.9,103,89.9,-1.6,0,0,0,0,0,0,14.8,94.5,1.7,997.0,73,7.5,109,0.34
2019-01-13T02:00:00Z,2019-01-13T01:00:00Z,PT60M,-0.8,94,72.0,-1.5,0,0,0,0,0,0,14.6,94.5,1.8,997.0,73,8.0,121,0.34
2019-01-13T03:00:00Z,2019-01-13T02:00:00Z,PT60M,-0.7,84,60.0,-1.4,0,0,0,0,0,0,14.5,94.6,1.8,997.1,73,8.5,132,0.34
2019-01-13T04:00:00Z,2019-01-13T03:00:00Z,PT60M,-0.7,71,60.0,-1.5,0,0,0,0,0,0,14.4,94.3,1.8,997.0,72,8.7,143,0.34
2019-01-13T05:00:00Z,2019-01-13T04:00:00Z,PT60M,-0.8,52,60.0,-1.7,0,0,0,0,0,0,14.3,93.9,1.8,996.8,69,8.7,153,0.34
2019-01-13T06:00:00Z,2019-01-13T05:00:00Z,PT60M,-0.9,21,60.0,-1.8,0,0,0,0,0,0,14.1,93.4,1.8,996.7,66,8.7,160,0.34
2019-01-13T07:00:00Z,2019-01-13T06:00:00Z,PT60M,-1.1,-21,60.0,-2.1,0,0,0,0,0,0,14.0,92.9,1.8,996.7,63,8.7,160,0.39
2019-01-13T08:00:00Z,2019-01-13T07:00:00Z,PT60M,-1.2,-52,60.0,-2.3,0,0,0,0,0,0,13.8,92.6,1.8,997.0,59,8.8,153,0.39
2019-01-13T09:00:00Z,2019-01-13T08:00:00Z,PT60M,-1.4,-71,60.0,-2.5,0,0,0,0,0,0,13.5,92.2,1.8,997.3,56,8.8,143,0.39
2019-01-13T10:00:00Z,2019-01-13T09:00:00Z,PT60M,-1.6,-84,60.0,-2.8,0,0,0,0,0,0,13.4,91.4,1.9,997.7,54,8.8,132,0.39
2019-01-13T11:00:00Z,2019-01-13T10:00:00Z,PT60M,-1.8,-94,60.0,-3.2,0,0,0,0,0,0,13.3,90.1,2.0,998.1,55,8.7,121,0.39
2019-01-13T12:00:00Z,2019-01-13T11:00:00Z,PT60M,-1.9,-102,59.8,-3.5,0,0,0,0,0,0,13.3,88.9,2.1,998.6,55,8.6,109,0.39
2019-01-13T13:00:00Z,2019-01-13T12:00:00Z,PT60M,-2.1,-111,58.7,-3.9,0,0,0,0,0,0,13.1,87.7,2.1,999.2,55,8.5,98,0.39
2019-01-13T14:00:00Z,2019-01-13T13:00:00Z,PT60M,-2.4,-121,52.8,-4.3,10,0,0,10,10,10,12.9,86.5,2.1,999.8,53,8.3,88,0.39
2019-01-13T15:00:00Z,2019-01-13T14:00:00Z,PT60M,-2.7,-131,73.4,-4.8,31,0,0,31,29,31,12.6,85.4,2.1,1000.5,52,8.2,79,0.39
2019-01-13T16:00:00Z,2019-01-13T15:00:00Z,PT60M,-2.6,-143,80.7,-4.9,56,0,0,56,53,56,12.4,84.0,2.1,1000.9,50,8.0,71,0.39
2019-01-13T17:00:00Z,2019-01-13T16:00:00Z,PT60M,-2.3,-157,64.6,-4.8,141,0,0,141,133,141,12.2,82.5,2.1,1001.1,47,7.7,65,0.39
2019-01-13T18:00:00Z,2019-01-13T17:00:00Z,PT60M,-1.9,-172,53.9,-4.7,212,0,0,212,201,212,12.1,81.0,2.1,1001.3,45,7.5,62,0.39
2019-01-13T19:00:00Z,2019-01-13T18:00:00Z,PT60M,-1.7,172,67.0,-4.6,154,0,0,154,145,154,11.9,80.3,2.1,1001.4,41,7.2,62,0.39
2019-01-13T20:00:00Z,2019-01-13T19:00:00Z,PT60M,-1.6,157,65.2,-4.5,142,0,0,142,134,142,11.8,80.3,2.1,1001.4,37,7.0,65,0.39
2019-01-13T21:00:00Z,2019-01-13T20:00:00Z,PT60M,-1.4,143,66.7,-4.4,99,0,0,99,94,99,11.6,80.3,2.1,1001.5,32,6.8,71,0.39
2019-01-13T22:00:00Z,2019-01-13T21:00:00Z,PT60M,-1.7,131,59.5,-4.7,65,0,0,65,61,65,11.5,80.1,2.1,1001.8,30,6.4,79,0.39
2019-01-13T23:00:00Z,2019-01-13T22:00:00Z,PT60M,-2.3,121,11.2,-5.4,18,20,2,20,26,17,11.4,79.6,2.1,1002.4,29,5.8,88,0.39
2019-01-14T00:00:00Z,2019-01-13T23:00:00Z,PT60M,-2.9,111,0.0,-6.0,0,0,0,0,0,0,11.2,79.1,2.2,1003.0,28,5.1,98,0.39
2019-01-14T01:00:00Z,2019-01-14T00:00:00Z,PT60M,-3.6,103,0.0,-6.5,0,0,0,0,0,0,11.0,80.3,2.2,1003.4,27,4.6,109,0.39
2019-01-14T02:00:00Z,2019-01-14T01:00:00Z,PT60M,-4.3,94,0.0,-6.7,0,0,0,0,0,0,10.8,83.2,2.2,1003.6,25,4.2,121,0.39
2019-01-14T03:00:00Z,2019-01-14T02:00:00Z,PT60M,-5.0,84,0.0,-6.9,0,0,0,0,0,0,10.5,86.3,2.2,1003.9,24,3.8,132,0.39
2019-01-14T04:00:00Z,2019-01-14T03:00:00Z,PT60M,-5.6,71,0.0,-7.3,0,0,0,0,0,0,10.3,88.1,2.2,1003.9,21,3.4,143,0.39
2019-01-14T05:00:00Z,2019-01-14T04:00:00Z,PT60M,-6.2,52,0.0,-7.8,0,0,0,0,0,0,10.0,88.8,2.2,1003.8,15,3.1,153,0.39
2019-01-14T06:00:00Z,2019-01-14T05:00:00Z,PT60M,-6.8,21,0.0,-8.3,0,0,0,0,0,0,9.7,89.4,2.2,1003.7,8,2.8,160,0.39
2019-01-14T07:00:00Z,2019-01-14T06:00:00Z,PT60M,-7.4,-20,0.0,-8.8,0,0,0,0,0,0,9.5,89.9,2.2,1003.6,360,2.6,160,0.38
2019-01-14T08:00:00Z,2019-01-14T07:00:00Z,PT60M,-8.0,-52,0.0,-9.3,0,0,0,0,0,0,9.2,90.2,2.2,1003.7,351,2.6,153,0.38
2019-01-14T09:00:00Z,2019-01-14T08:00:00Z,PT60M,-8.5,-71,0.0,-9.8,0,0,0,0,0,0,8.9,90.5,2.2,1003.8,342,2.6,143,0.38
